node	country
n150	France
EPI_ISL_420061	France
EPI_ISL_414631	France
n142	USA
EPI_ISL_424899	USA
EPI_ISL_428771	USA
EPI_ISL_430038	USA
EPI_ISL_430019	USA
n167	USA
EPI_ISL_417973	USA
EPI_ISL_424866	USA
EPI_ISL_420304	USA
EPI_ISL_424895	USA
EPI_ISL_426510	USA
EPI_ISL_424898	USA
EPI_ISL_424900	USA
EPI_ISL_417496	USA
EPI_ISL_417473	USA
EPI_ISL_417479	USA
n177	USA
n179	USA
EPI_ISL_419652	USA
EPI_ISL_422465	USA
EPI_ISL_421336	USA
EPI_ISL_430039	USA
n232	USA
EPI_ISL_419393	USA
EPI_ISL_420582	USA
EPI_ISL_422615	Netherlands
EPI_ISL_415469	Netherlands
EPI_ISL_422642	Netherlands
EPI_ISL_422880	Netherlands
n145	India
n182	India
EPI_ISL_420323	Belgium
EPI_ISL_424638	Belgium
EPI_ISL_425135	Germany
EPI_ISL_425132	Germany
EPI_ISL_420901	Germany
EPI_ISL_414585	Ireland
EPI_ISL_414586	Ireland
EPI_ISL_414587	Ireland
EPI_ISL_425943	United Kingdom
EPI_ISL_422110	United Kingdom
EPI_ISL_423809	United Kingdom
EPI_ISL_425487	United Kingdom
EPI_ISL_425900	United Kingdom
EPI_ISL_422018	United Kingdom
n180	United Kingdom
n184	United Kingdom
EPI_ISL_429695	Brazil
EPI_ISL_412964	Brazil
EPI_ISL_416031	Brazil
EPI_ISL_414016	Brazil
EPI_ISL_416742	Czech Republic
EPI_ISL_426893	Czech Republic
EPI_ISL_426895	Czech Republic
EPI_ISL_417186	South Africa
EPI_ISL_421574	South Africa
n183	Poland
EPI_ISL_428925	Poland
EPI_ISL_418854	Canada
EPI_ISL_418843	Canada
n240	USA
n276	Canada
EPI_ISL_426182	South Korea
n298	USA
EPI_ISL_416427	Vietnam
EPI_ISL_416429	Vietnam
EPI_ISL_413809	China
EPI_ISL_413752	China
EPI_ISL_408667	Japan
EPI_ISL_418809	Japan
EPI_ISL_411956	USA
EPI_ISL_406223	USA
EPI_ISL_412870	South Korea
EPI_ISL_426171	South Korea
EPI_ISL_416344	China
n309	China
n309	Senegal
n310	China
n310	Netherlands
n310	USA
n314	USA
n315	China
n315	Russia
n315	USA
EPI_ISL_416317	China
EPI_ISL_417981	Spain
n279	Spain
EPI_ISL_419230	Spain
EPI_ISL_418252	Spain
EPI_ISL_421393	USA
n287	Spain
EPI_ISL_421520	Spain
n288	Spain
EPI_ISL_428698	Spain
EPI_ISL_425218	Spain
n290	Spain
n292	Uruguay
EPI_ISL_429412	Denmark
EPI_ISL_429448	Denmark
EPI_ISL_414506	Germany
n324	Germany
EPI_ISL_414499	Germany
EPI_ISL_422059	United Kingdom
n320	United Kingdom
EPI_ISL_425530	United Kingdom
EPI_ISL_420726	United Kingdom
EPI_ISL_419654	Austria
EPI_ISL_419655	Austria
EPI_ISL_428826	Singapore
EPI_ISL_426379	Slovenia
n329	Malaysia
EPI_ISL_416332	China
EPI_ISL_416382	China
EPI_ISL_419692	Belarus
EPI_ISL_414558	Netherlands
EPI_ISL_424280	USA
EPI_ISL_429175	Thailand
n334	China
n335	Canada
n335	Germany
EPI_ISL_420142	Georgia
n336	India
n341	Australia
n341	China
n341	Iran
n331.polytomy_8	Canada
n331.polytomy_67	Turkey
EPI_ISL_416584	Diamond Princess
EPI_ISL_416615	Diamond Princess
EPI_ISL_428444	China
EPI_ISL_409067	USA
EPI_ISL_428883	Russia
EPI_ISL_417880	Slovakia
EPI_ISL_425474	United Kingdom
EPI_ISL_422661	Netherlands
EPI_ISL_422828	Netherlands
n364	Belgium
n365	Netherlands
n363.polytomy_68	USA
n363.polytomy_23	Germany
EPI_ISL_428279	USA
EPI_ISL_428303	USA
EPI_ISL_428320	USA
EPI_ISL_428295	USA
EPI_ISL_423945	United Kingdom
n360	United Kingdom
n8	USA
EPI_ISL_422865	Netherlands
EPI_ISL_421633	USA
EPI_ISL_427599	USA
EPI_ISL_421425	USA
EPI_ISL_427615	USA
EPI_ISL_417931	USA
EPI_ISL_421613	USA
EPI_ISL_427577	USA
n6	USA
EPI_ISL_426459	USA
n9	USA
EPI_ISL_422869	Netherlands
EPI_ISL_415486	Netherlands
EPI_ISL_422826	Netherlands
EPI_ISL_422820	Netherlands
EPI_ISL_415142	United Kingdom
EPI_ISL_422003	United Kingdom
EPI_ISL_425771	United Kingdom
EPI_ISL_415139	United Kingdom
n17	USA
EPI_ISL_423927	United Kingdom
EPI_ISL_419552	Germany
EPI_ISL_420903	Germany
EPI_ISL_419386	Portugal
EPI_ISL_418021	Portugal
n23	USA
EPI_ISL_430032	USA
EPI_ISL_415640	United Kingdom
n165	USA
EPI_ISL_425846	United Kingdom
EPI_ISL_427342	Belgium
n171	Italy
EPI_ISL_424905	USA
EPI_ISL_420564	Italy
n172	Russia
EPI_ISL_424343	Italy
EPI_ISL_417989	Portugal
EPI_ISL_420137	Norway
EPI_ISL_420134	Norway
EPI_ISL_420146	Norway
EPI_ISL_419551	Germany
EPI_ISL_419550	Germany
EPI_ISL_425120	Germany
EPI_ISL_417509	USA
EPI_ISL_418263	Greece
EPI_ISL_417995	Portugal
EPI_ISL_416486	Spain
EPI_ISL_413020	Switzerland
EPI_ISL_424332	USA
EPI_ISL_418372	Canada
EPI_ISL_420441	Belgium
EPI_ISL_418626	Belgium
EPI_ISL_428886	Russia
EPI_ISL_419210	Israel
EPI_ISL_430001	Jordan
EPI_ISL_418428	France
n198.polytomy_68	USA
n198.polytomy_30	India
n198.polytomy_61	Spain
n198.polytomy_64	Switzerland
n198.polytomy_6	Brazil
n204	Portugal
EPI_ISL_419400	United Kingdom
EPI_ISL_412912	Germany
EPI_ISL_416034	Brazil
n215.polytomy_68	USA
EPI_ISL_430002	Jordan
EPI_ISL_430013	Jordan
EPI_ISL_419663	Austria
EPI_ISL_419656	Austria
n227	Netherlands
EPI_ISL_416746	France
EPI_ISL_422561	USA
EPI_ISL_420566	Italy
EPI_ISL_422825	Netherlands
EPI_ISL_414643	Finland
EPI_ISL_415514	Netherlands
EPI_ISL_419671	Austria
EPI_ISL_420510	United Kingdom
EPI_ISL_414556	Netherlands
EPI_ISL_414448	Netherlands
n226.polytomy_32	Ireland
n226.polytomy_23	Germany
n226.polytomy_53	Russia
n226.polytomy_6	Brazil
n230	Russia
EPI_ISL_424669	USA
EPI_ISL_428368	Turkey
EPI_ISL_427373	Belgium
EPI_ISL_418004	Portugal
n186	Portugal
EPI_ISL_421484	Portugal
EPI_ISL_427322	Russia
EPI_ISL_428864	Russia
EPI_ISL_427308	Russia
n222	Russia
EPI_ISL_430074	Russia
EPI_ISL_427338	Russia
EPI_ISL_428919	Russia
EPI_ISL_428917	Russia
EPI_ISL_430089	Russia
EPI_ISL_430088	Russia
EPI_ISL_430110	Russia
EPI_ISL_423497	United Kingdom
EPI_ISL_423082	United Kingdom
EPI_ISL_423973	United Kingdom
EPI_ISL_420225	United Kingdom
EPI_ISL_421953	United Kingdom
EPI_ISL_422192	United Kingdom
EPI_ISL_423196	United Kingdom
EPI_ISL_423756	United Kingdom
EPI_ISL_421936	United Kingdom
n205	United Kingdom
n207	United Kingdom
