node	country
EPI_ISL_421655	Latvia
EPI_ISL_417461	Germany
EPI_ISL_419534	Germany
EPI_ISL_419533	Germany
EPI_ISL_417462	Germany
EPI_ISL_417459	Germany
EPI_ISL_419531	Germany
EPI_ISL_414505	Germany
EPI_ISL_416033	Brazil
EPI_ISL_416488	Poland
EPI_ISL_414497	Germany
EPI_ISL_414509	Germany
EPI_ISL_420904	Germany
n337	Germany
EPI_ISL_427377	Belgium
EPI_ISL_421656	Latvia
EPI_ISL_414504	Germany
EPI_ISL_414574	Germany
EPI_ISL_425134	Germany
EPI_ISL_414498	Germany
n339	Canada
n339	Germany
n339	United Kingdom
EPI_ISL_418329	Canada
n336.polytomy_3	Austria
n336.polytomy_69	United Kingdom
EPI_ISL_428468	China
EPI_ISL_428467	China
EPI_ISL_428478	China
EPI_ISL_416324	China
EPI_ISL_416375	China
n353	China
n354	China
n362	China
EPI_ISL_428452	China
EPI_ISL_416365	China
EPI_ISL_416360	China
n365	USA
EPI_ISL_428445	China
n364.polytomy_8	Canada
n369	Netherlands
EPI_ISL_414541	Netherlands
n370	Netherlands
EPI_ISL_417482	Ecuador
EPI_ISL_415507	Netherlands
EPI_ISL_420681	United Kingdom
EPI_ISL_418000	Portugal
n359	United Kingdom
EPI_ISL_411219	France
EPI_ISL_406597	France
EPI_ISL_406596	France
EPI_ISL_417325	USA
EPI_ISL_421313	USA
EPI_ISL_428323	USA
EPI_ISL_428728	USA
EPI_ISL_417318	USA
EPI_ISL_428302	USA
EPI_ISL_428312	USA
EPI_ISL_429880	USA
EPI_ISL_428320	USA
EPI_ISL_428455	China
EPI_ISL_428730	USA
EPI_ISL_419555	USA
EPI_ISL_419554	USA
EPI_ISL_413558	USA
EPI_ISL_412862	USA
EPI_ISL_413561	USA
EPI_ISL_413559	USA
EPI_ISL_412029	Hong Kong
n104	Hong Kong
EPI_ISL_417064	Hong Kong
EPI_ISL_417177	Hong Kong
EPI_ISL_407987	Singapore
EPI_ISL_416884	Malaysia
EPI_ISL_416829	Malaysia
EPI_ISL_414482	Grand Princess
EPI_ISL_414480	Grand Princess
EPI_ISL_428489	Taiwan
EPI_ISL_428488	Taiwan
n4	Canada
EPI_ISL_428448	China
n41	China
EPI_ISL_408478	China
EPI_ISL_416473	China
EPI_ISL_404895	USA
EPI_ISL_411060	China
EPI_ISL_428449	China
EPI_ISL_413711	China
EPI_ISL_413854	China
EPI_ISL_413523	India
EPI_ISL_407071	United Kingdom
EPI_ISL_407073	United Kingdom
EPI_ISL_416372	China
n45	Spain
EPI_ISL_414941	China
EPI_ISL_414940	China
EPI_ISL_414938	China
EPI_ISL_414936	China
EPI_ISL_414937	China
EPI_ISL_414939	China
EPI_ISL_413761	China
EPI_ISL_413697	China
EPI_ISL_413791	China
EPI_ISL_416350	China
EPI_ISL_421241	China
n64	China
EPI_ISL_416539	New Zealand
n67	China
EPI_ISL_406593	China
EPI_ISL_403935	China
EPI_ISL_403933	China
EPI_ISL_403932	China
EPI_ISL_406030	China
EPI_ISL_416319	China
n77	China
EPI_ISL_413889	China
EPI_ISL_413859	China
EPI_ISL_405839	China
n78	Japan
EPI_ISL_417030	Australia
EPI_ISL_411956	USA
EPI_ISL_416366	China
EPI_ISL_424355	China
EPI_ISL_416318	China
EPI_ISL_421238	China
EPI_ISL_414521	Germany
EPI_ISL_413521	China
EPI_ISL_413519	China
EPI_ISL_424357	China
EPI_ISL_413518	China
EPI_ISL_424356	China
EPI_ISL_413520	China
EPI_ISL_424358	China
n80.polytomy_60	South Korea
EPI_ISL_416392	China
EPI_ISL_413485	China
EPI_ISL_406223	USA
EPI_ISL_408480	China
n83	China
EPI_ISL_428718	Turkey
n54	Spain
EPI_ISL_417979	Spain
EPI_ISL_419733	Australia
EPI_ISL_407893	Australia
EPI_ISL_408489	Taiwan
EPI_ISL_411926	Taiwan
EPI_ISL_421301	USA
EPI_ISL_413019	Switzerland
EPI_ISL_421221	China
EPI_ISL_413016	Brazil
n97	USA
EPI_ISL_427161	USA
EPI_ISL_418432	France
n98	USA
n99	USA
EPI_ISL_421197	Belgium
EPI_ISL_417975	Spain
EPI_ISL_418583	Ireland
EPI_ISL_421613	USA
EPI_ISL_427577	USA
EPI_ISL_419521	USA
n96.polytomy_69	United Kingdom
n96.polytomy_44	Netherlands
n96.polytomy_29	Iceland
EPI_ISL_418582	Ireland
EPI_ISL_415128	Brazil
n110	United Kingdom
EPI_ISL_412116	United Kingdom
EPI_ISL_425291	United Kingdom
EPI_ISL_425279	United Kingdom
EPI_ISL_417216	United Kingdom
EPI_ISL_422006	United Kingdom
EPI_ISL_422390	Ghana
EPI_ISL_425293	United Kingdom
n111	United Kingdom
EPI_ISL_423964	United Kingdom
EPI_ISL_417950	Democratic Republic of the Congo
EPI_ISL_418021	Portugal
EPI_ISL_422000	United Kingdom
EPI_ISL_422012	United Kingdom
n112	United Kingdom
EPI_ISL_425267	United Kingdom
EPI_ISL_421959	United Kingdom
n114	United Kingdom
EPI_ISL_423469	United Kingdom
EPI_ISL_423649	United Kingdom
