node	country
EPI_ISL_416615	Diamond Princess
n1118	Diamond Princess
n1119	Diamond Princess
n1119	Grand Princess
n1119	USA
EPI_ISL_416593	Diamond Princess
EPI_ISL_416571	Diamond Princess
EPI_ISL_419732	Australia
EPI_ISL_419937	Australia
EPI_ISL_419877	Australia
n1177	Australia
n1176.polytomy_69	United Kingdom
EPI_ISL_417185	Hong Kong
EPI_ISL_425117	South Korea
n1509	China
n1509	Hong Kong
n1509	Taiwan
EPI_ISL_406036	USA
n1510	France
n1511	Hong Kong
EPI_ISL_417180	Hong Kong
EPI_ISL_417182	Hong Kong
EPI_ISL_417179	Hong Kong
EPI_ISL_419223	Hong Kong
EPI_ISL_419222	Hong Kong
EPI_ISL_419225	Hong Kong
n1526	Hong Kong
n1527	China
n1527	Hong Kong
n1527	South Korea
n1529	Belgium
EPI_ISL_419226	Hong Kong
n1508.polytomy_2	Australia
n1508.polytomy_10	China
n1508.polytomy_56	Singapore
EPI_ISL_417064	Hong Kong
EPI_ISL_417177	Hong Kong
EPI_ISL_419831	Australia
EPI_ISL_414483	Grand Princess
EPI_ISL_413606	Grand Princess
EPI_ISL_413617	Grand Princess
EPI_ISL_413609	Grand Princess
EPI_ISL_413607	Grand Princess
EPI_ISL_414480	Grand Princess
EPI_ISL_420101	Singapore
EPI_ISL_428829	Singapore
EPI_ISL_407987	Singapore
EPI_ISL_410537	Singapore
EPI_ISL_422429	Singapore
n1506.polytomy_41	Malaysia
EPI_ISL_417576	Iceland
EPI_ISL_417553	Iceland
EPI_ISL_424396	Iceland
EPI_ISL_428488	Taiwan
EPI_ISL_428489	Taiwan
EPI_ISL_422768	Netherlands
EPI_ISL_422774	Netherlands
EPI_ISL_413582	Netherlands
EPI_ISL_422918	Netherlands
EPI_ISL_414563	Netherlands
EPI_ISL_417335	France
n1780	Netherlands
n1808	Netherlands
EPI_ISL_414427	Netherlands
EPI_ISL_413564	Netherlands
EPI_ISL_422931	Netherlands
EPI_ISL_422841	Netherlands
n1810	Netherlands
n1811	Netherlands
n1820	Netherlands
n1823	Netherlands
EPI_ISL_415479	Netherlands
n1824	Netherlands
EPI_ISL_422827	Netherlands
n1825	Netherlands
EPI_ISL_422638	Netherlands
EPI_ISL_422720	Netherlands
EPI_ISL_422889	Netherlands
