node	Algeria	Argentina	Australia	Austria	Belarus	Belgium	Brazil	Cambodia	Canada	Chile	China	Colombia	Croatia	Czech Republic	Democratic Republic of the Congo	Denmark	Diamond Princess	Ecuador	Estonia	Finland	France	Gambia	Georgia	Germany	Ghana	Grand Princess	Greece	Hong Kong	Hungary	Iceland	India	Iran	Ireland	Israel	Italy	Japan	Jordan	Kuwait	Latvia	Lithuania	Luxembourg	Malaysia	Mexico	Nepal	Netherlands	New Zealand	Nigeria	Norway	Pakistan	Peru	Poland	Portugal	Qatar	Russia	Saudi Arabia	Senegal	Singapore	Slovakia	Slovenia	South Africa	South Korea	Spain	Sri Lanka	Sweden	Switzerland	Taiwan	Thailand	Turkey	USA	United Kingdom	Uruguay	Vietnam
n152.polytomy_68	1.5802006496716154e-17	4.7318690620690415e-17	1.1041661813566446e-16	1.42330380720766e-16	3.1541636452061154e-17	2.4179349380655353e-16	2.7217878252210747e-16	1.5778291143535878e-17	3.499664400160852e-16	4.7384943686874207e-17	9.363374392295102e-17	3.154270804079392e-17	3.1558629637319493e-17	4.7381813069079135e-17	4.73195509594897e-17	7.89613435128293e-17	1.5780464944206414e-17	3.15404925404732e-17	3.1561216861764835e-17	4.7342177967041036e-17	3.4659897634948866e-16	4.731798800796962e-17	4.7321019689749516e-17	2.7920591557420554e-16	4.7319459979081766e-17	1.5784078054017575e-17	3.15558591557871e-17	1.5842719012441783e-17	3.155804938203312e-17	4.732005584874171e-17	1.2075562180034979e-16	1.5766719180684023e-17	1.1064400545047349e-16	3.1540398450307464e-17	2.789918068970971e-14	7.907204138064781e-17	4.731958461361443e-17	4.731877357730317e-17	4.731873406605755e-17	1.576878597467428e-17	6.309740126505238e-17	6.319492305534921e-17	1.262191213015953e-16	1.576751227145669e-17	2.5801092391967713e-16	4.731938862043303e-17	1.576484844081471e-17	9.472385365923106e-17	3.153988592258211e-17	1.5768764582769913e-17	9.482344085994615e-17	2.2184170247689652e-16	1.5795263671081863e-17	2.5890069740422154e-16	3.1559022949554085e-17	4.73187095933901e-17	7.913448870863061e-17	4.7317637378994596e-17	4.7319039068176395e-17	4.7358144084880676e-17	6.360048461850724e-17	2.1203041460829619e-16	4.7318149587397734e-17	1.5807448517681075e-16	1.7522039925572445e-16	4.731671935865504e-17	4.7317346684125435e-17	1.5962692386438903e-16	0.9999999999999659	4.3318591942033923e-16	3.155655161134004e-17	4.682381299503971e-17
n152.polytomy_53	1.1041925783812727e-28	3.306475479107279e-28	7.7155524711812004e-28	9.945581917252757e-28	2.2040264878769556e-28	1.6895739247895994e-27	1.9018963934498875e-27	1.102535426994783e-28	2.4454511256439546e-27	3.3111050268796045e-28	6.542820061949772e-28	2.2041013669960117e-28	2.20521391613483e-28	3.3108862695378848e-28	3.3065355967712773e-28	5.517560665729327e-28	1.102687325082395e-28	2.203946555073105e-28	2.2053947029248962e-28	3.308116698121562e-28	2.421920389914937e-27	3.306426382826251e-28	3.3066382268425195e-28	1.9509997029886912e-27	3.306529239357664e-28	1.102939797389579e-28	2.2050203239383425e-28	1.1070374359454567e-28	2.205173369791496e-28	3.3065708767824005e-28	8.438008262904534e-28	1.1017268160439534e-28	7.731441553715266e-28	2.2039399803597787e-28	5.915975509362288e-25	5.525295871009319e-28	3.306537948411543e-28	3.3064812758443044e-28	3.3064785149275695e-28	1.1018712368544094e-28	4.409040219449002e-28	4.415854723486739e-28	8.819779755184248e-28	1.1017822346355952e-28	1.8028960271128033e-27	3.3065242530484663e-28	1.1015960948548304e-28	6.6189933682113365e-28	2.2039041665970977e-28	1.1018697420580334e-28	6.6259521963800385e-28	1.5501573265481206e-27	1.1037214117592202e-28	1.0	2.205241399508572e-28	3.306476804857537e-28	5.529659486232022e-28	3.306401882019213e-28	3.306499827478991e-28	3.309232358264326e-28	4.4441940402822905e-28	1.481599252919167e-27	3.3064376734687e-28	1.1045728490236184e-27	1.224382893902627e-27	3.306337733757664e-28	3.3063815692116477e-28	1.1154207832879923e-27	9.40101563686236e-27	3.026961654411465e-27	2.2050687104696715e-28	3.271895047719404e-28
n152.polytomy_20	2.443058177967394e-11	7.31567311503196e-11	1.7070884129550008e-10	2.2004889104769114e-10	4.876472674321204e-11	3.738231423624378e-10	4.2080010576380135e-10	2.4393916823522643e-11	5.410631703468222e-10	7.325916124056753e-11	1.4476179583409727e-10	4.8766383465488125e-11	4.879099893859667e-11	7.325432117079037e-11	7.315806127111144e-11	1.2207763365519348e-10	2.4397277612867037e-11	4.8762958206690796e-11	4.8794998898880664e-11	7.319304359810435e-11	0.999999950624844	7.315564488082982e-11	7.31603319912717e-11	4.316643557400058e-10	7.315792061148718e-11	2.4402863636055853e-11	4.878671565497314e-11	2.4493525080266676e-11	4.8790101838963794e-11	7.315884185161326e-11	1.8669338570148637e-10	2.4376026071176582e-11	1.710603918654392e-10	4.876281273924721e-11	3.824352180745865e-08	1.2224877732059688e-10	7.315811330183592e-11	7.315685940481136e-11	7.315679831872602e-11	2.437922142359029e-11	9.755129654016453e-11	9.770206942294001e-11	1.951401909471445e-10	2.437725222362655e-11	3.988959869228516e-10	7.315781028794669e-11	2.4373133826867274e-11	1.4644715237831478e-10	4.876202034933702e-11	2.4379188350785943e-11	1.4660111847444213e-10	3.429768147247754e-10	2.4420157081195365e-11	4.002716150042642e-10	4.8791607016229985e-11	7.315676048292944e-11	1.2234532357587926e-10	7.315510279335183e-11	7.315726986512166e-11	7.321772790307956e-11	9.832908504513227e-11	3.2780814163964704e-10	7.315589468957614e-11	2.443899537817852e-10	2.708982744927793e-10	7.315368349441752e-11	7.315465336657963e-11	2.4679009077215363e-10	2.080002037914935e-09	6.697240652572262e-10	4.878778622104452e-11	7.239162905351291e-11
n152.polytomy_64	1.3045590925760364e-06	3.906467707809279e-06	9.11561472844043e-06	1.175030483087843e-05	2.6039685932805537e-06	1.996163594393015e-05	2.2470140460914215e-05	1.3026012349057836e-06	2.889202086547218e-05	3.911937332183821e-06	7.730078584134638e-06	2.6040571434382166e-06	2.605371491978589e-06	3.911678879188578e-06	3.9065387344098275e-06	6.518775869576306e-06	1.3027806963830828e-06	2.60387415588974e-06	2.605585084295198e-06	3.908406742022976e-06	2.8614014692895867e-05	3.9064097025291485e-06	3.9066599877086015e-06	2.305027630124317e-05	3.9065312233815e-06	1.3030789822531467e-06	2.6051427705896537e-06	1.3079201772954072e-06	2.6053236473580004e-06	3.906580416323108e-06	9.969167170767621e-06	1.30164589361033e-06	9.134387039990373e-06	2.603866388130547e-06	0.006989486972924411	6.527914703307417e-06	3.906541512778159e-06	3.906474556420782e-06	3.906471294508775e-06	1.3018165209855959e-06	5.209103575254742e-06	5.217154637522212e-06	1.0420214824311848e-05	1.3017113684460057e-06	2.130049102176186e-05	3.90652533225786e-06	1.3014914517863205e-06	7.820074279849945e-06	2.6038240756112827e-06	1.3018147549438367e-06	7.828295855269754e-06	1.8314484944612893e-05	1.3040024281744177e-06	2.1373947602359417e-05	2.605403962478583e-06	3.906469274129853e-06	6.53307013907717e-06	3.9063807558116805e-06	3.906496474430544e-06	3.9097248495813524e-06	5.250636399786207e-06	1.7504498896225723e-05	3.906423041968805e-06	1.3050083670357864e-05	0.9924019508105374	3.9063049672223395e-06	3.906356757047042e-06	1.3178247647886154e-05	0.00011106921635229535	3.5762333786672436e-05	2.605199937329079e-06	3.865612319831225e-06
n152.polytomy_51	5.357474540960728e-12	1.6042815851558355e-11	3.7435386492451885e-11	4.8255352336123545e-11	1.0693801088315795e-11	8.197708863793696e-11	9.227884435150099e-11	5.349434144260497e-12	1.1865178595936347e-10	1.6065278132877758e-11	3.1745360903774665e-11	1.0694164397200358e-11	1.0699562417259072e-11	1.6064216735697718e-11	1.604310753877002e-11	2.6770865312449327e-11	5.3501711444479054e-12	1.0693413259263145e-11	1.0700439583655665e-11	1.6050778945367638e-11	1.1751008912072777e-10	1.6042577639419627e-11	1.604360549356938e-11	9.466130675780252e-11	1.6043076692989818e-11	5.35139612456869e-12	1.0698623119817379e-11	5.371277615054125e-12	1.0699365688892667e-11	1.6043278715216142e-11	4.0940697601136855e-11	5.3455108136138076e-12	3.7512479344570373e-11	1.0693381359158081e-11	8.197722292474662e-09	2.6808396053162517e-11	1.6043118948784092e-11	1.604284397697021e-11	1.6042830581171863e-11	5.34621153451191e-12	2.139239222237699e-11	2.1425455777237112e-11	4.2793029422956904e-11	5.345779701215145e-12	8.747540740960213e-11	1.604305249972398e-11	5.34487656243661e-12	3.211494910513298e-11	1.0693207592982202e-11	5.3462042818517454e-12	3.214871291180825e-11	0.9999999893188822	5.355188469462315e-12	8.77770740866573e-11	1.0699695764899697e-11	1.6042822284017143e-11	2.6829568046091918e-11	1.6042458763009382e-11	1.6042933988361764e-11	1.6056192059826335e-11	2.1562956400962513e-11	7.188628535302512e-11	1.6042632420923015e-11	5.359319590750891e-11	5.940630566533426e-11	1.6042147519586066e-11	1.6042360206515236e-11	5.411953101228383e-11	4.5613150205645343e-10	1.4686631949426289e-10	1.0698857888294179e-11	1.58750337233289e-11
n152.polytomy_5	5.285528096878088e-09	1.582737412714743e-08	3.693266026941543e-08	4.7607322936824456e-08	1.0550192200182208e-08	0.9999865906892319	9.103961593064969e-08	5.27759567604357e-09	1.1705839078434883e-07	1.5849534758640113e-08	3.131904700985235e-08	1.0550550630129473e-08	1.0555876159251396e-08	1.584848761514477e-08	1.5827661897241522e-08	2.6411354772638045e-08	5.278322778929113e-09	1.0549809579352393e-08	1.055674154603007e-08	1.583523028320477e-08	1.1593202598828883e-07	1.582713911400035e-08	1.582815316492051e-08	9.339008384085359e-08	1.5827631465694588e-08	5.279531308581848e-09	1.0554949475796078e-08	5.2991458071231204e-09	1.0555682072783951e-08	1.58278307749298e-08	4.0390897954280075e-08	5.273725032476741e-09	3.7008717828406206e-08	1.054977810763931e-08	1.0965938742171837e-05	2.644838150660002e-08	1.5827673154028557e-08	1.5827401874858306e-08	1.582738865895443e-08	5.274416343273774e-09	2.1105110119764306e-08	2.1137729658477878e-08	4.2218354494505744e-08	5.273990309140384e-09	8.630068516693284e-08	1.582760759732427e-08	5.273099298767337e-09	3.168367194789335e-08	1.0549606674999196e-08	5.2744091880108255e-09	3.17169823346204e-08	7.420263697174e-08	5.283272725425747e-09	8.659830071046485e-08	1.0556007716143695e-08	1.5827380473223625e-08	2.64692691772067e-08	1.5827021834001795e-08	1.5827490677471454e-08	1.5840570704021395e-08	2.1273383762754507e-08	7.09209121030138e-08	1.5827193159833538e-08	5.287348369178309e-08	5.860852820208557e-08	1.5826714770319772e-08	1.582692460103971e-08	5.339275055220241e-08	4.5000603391728983e-07	1.4489402651137882e-07	1.0555181091526755e-08	1.5661845173882115e-08
n152.polytomy_23	1.6903319624469682e-18	5.061654366103081e-18	1.1811205042777406e-17	1.522500271149446e-17	3.3739915404971528e-18	2.586451733062352e-17	2.911481498837689e-17	1.6877951441328085e-18	3.743571801884157e-17	5.068741420231545e-18	1.0015950199073104e-17	3.3741061677557837e-18	3.375809292197984e-18	5.068406539764162e-18	5.061746396072266e-18	8.446451579755187e-18	1.6880276743975034e-18	3.373869176902394e-18	3.3760860461769734e-18	5.0641667946518076e-18	3.70755022785677e-17	5.061579208005948e-18	5.061903505342086e-18	0.9999999999999962	5.061736663947962e-18	1.6884141667710449e-18	3.375512935308968e-18	1.6946869579101678e-18	3.375747222608458e-18	5.06180040379846e-18	1.2917162590504381e-17	1.6865572976175066e-18	1.183552853904711e-17	3.3738591121290047e-18	3.050574642707651e-15	8.458292869922184e-18	5.061749996035519e-18	5.0616632399264184e-18	5.0616590134301595e-18	1.68677838143634e-18	6.749494384009024e-18	6.7599262363948615e-18	1.3501590133657684e-17	1.686642134102192e-18	6.619350034107066e-17	5.06172903075247e-18	1.686357185600391e-18	1.0132558639285537e-17	3.37380428731951e-18	1.6867760931560698e-18	1.0143211427490269e-17	2.3730285162094794e-17	1.6896106860894864e-18	5.476862091448347e-17	3.3758513645918597e-18	5.061656395602353e-18	8.464972826323966e-18	5.061541701416922e-18	5.06169163933942e-18	5.065874681514539e-18	6.803308934224306e-18	2.268077708345239e-17	5.061596492068694e-18	1.6909140924428785e-17	1.8743229943375852e-17	5.061443501285031e-18	5.061510605946308e-18	1.7075204438824763e-17	1.4391363899355204e-16	4.633766005793897e-17	3.3755870068994308e-18	5.008717578087515e-18
n152.polytomy_32	3.6031164854584944e-10	1.0789437042767365e-09	2.5176798728431397e-09	3.245365968322748e-09	7.19201009709606e-10	5.51328797258783e-09	6.206122358582925e-09	3.5977089962247644e-10	7.979808448004513e-09	1.0804543827784101e-09	2.13500283267251e-09	7.192254436891101e-10	7.195884821863291e-10	1.0803829995614157e-09	1.0789633214115062e-09	1.8004480543920184e-09	3.598204658407521e-10	7.191749266504619e-10	7.196474751442962e-10	1.0794792542706769e-09	7.903024756934535e-09	1.0789276835550789e-09	1.0789968108687656e-09	6.366352510056325e-09	1.078961246909083e-09	3.599028506665467e-10	7.195253106664079e-10	3.6123996063460843e-10	7.195752514147269e-10	1.0789748337139955e-09	2.753426102634812e-09	3.595070399023245e-10	0.9999991426444197	7.191727812404639e-10	6.878017807166714e-07	1.8029721472186156e-09	1.0789640887807112e-09	1.0789455958234784e-09	1.078944694902317e-09	3.5955416619289956e-10	1.4387241692056344e-09	1.4409478258683688e-09	2.8780028462611534e-09	3.595251236718638e-10	5.8830719604915795e-09	1.078959619814931e-09	3.5946438396705103e-10	2.159859121413852e-09	7.191610947682626e-10	3.595536784224174e-10	2.162129872819452e-09	5.058354428108815e-09	3.601579010694986e-10	5.903360254330416e-09	7.195974503499397e-10	1.0789441368853867e-09	1.804396048651477e-09	1.0789196886397469e-09	1.0789516494505428e-09	1.0798433079268295e-09	1.4501952942476956e-09	4.834640983425197e-09	1.078931367830878e-09	3.6043573554364292e-09	3.99531229960018e-09	1.0788987562713154e-09	1.0789130603202636e-09	3.6397555020517922e-09	3.067667278735837e-08	9.877348980056907e-09	7.195410997879904e-10	1.067659683278282e-09
n152.polytomy_61	7.402246571427682e-12	2.2165831629308722e-11	5.1723243702830585e-11	6.66728350554235e-11	1.477527365483667e-11	1.1326505028934309e-10	1.2749864772921823e-10	7.391137419447181e-12	1.6393727475445367e-10	2.2196867025484988e-11	4.3861522273619886e-11	1.4775775626787175e-11	1.4783233893768498e-11	2.219540052786997e-11	2.2166234643946678e-11	3.6988425135417346e-11	7.392155708394458e-12	1.4774737804175442e-11	1.4784445845762317e-11	2.217683397442432e-11	1.6235982973912276e-10	2.2165502499422296e-11	2.216692265173432e-11	1.3079041776821096e-10	2.21661920253455e-11	7.393848223184743e-12	1.478193609735077e-11	7.421317825448926e-12	1.4782962080647486e-11	2.2166471152818857e-11	5.656641690648668e-11	7.38571668238049e-12	5.182976036397619e-11	1.4774693728848247e-11	1.3069012131400004e-08	3.704028012691443e-11	2.216625040878828e-11	2.2165870489266314e-11	2.2165851980731812e-11	7.38668484542557e-12	2.9557165558518907e-11	2.9602848386077177e-11	5.912572293255974e-11	7.38608819554586e-12	1.2086189670737133e-10	2.216615859830489e-11	7.384840358365147e-12	4.437217014985863e-11	1.4774453641831538e-11	7.386674824663281e-12	4.441882049234548e-11	1.039188904206906e-10	7.399087981539521e-12	1.2127869964481378e-10	1.478341813582286e-11	2.2165840516825712e-11	3.7069532774010324e-11	2.2165338251791546e-11	2.2165994855049006e-11	2.2184313096842225e-11	2.9792828480757765e-11	0.999999983495166	2.216557818922587e-11	7.404795816109842e-11	8.207974094330446e-11	2.2164908216978406e-11	2.2165202079521327e-11	7.477517808439525e-11	6.302219117241141e-10	2.0292036884596355e-10	1.4782260469242635e-11	2.1934012574651934e-11
n152.polytomy_67	3.739859631188673e-07	1.1198910776919478e-06	2.613229230501589e-06	3.368531997882198e-06	7.464956611251008e-07	5.7225247107645285e-06	6.441653099130448e-06	3.7342469204220547e-07	8.282652975487379e-06	1.1214590884867462e-06	2.2160290788848444e-06	7.465210224071869e-07	7.468978387065755e-07	1.1213849961800834e-06	1.1199114393235248e-06	1.8687774941075972e-06	3.734761393655291e-07	7.464685881785713e-07	7.469590705271165e-07	1.120446952532771e-06	8.202955239451032e-06	1.1198744489622268e-06	1.1199461997509992e-06	6.60796420164768e-06	1.1199092860909276e-06	3.7356165080693125e-07	7.468322697420007e-07	3.7494950590742424e-07	7.468841058092897e-07	1.1199233885334698e-06	2.8579223486844204e-06	3.731508184886649e-07	2.618610804287648e-06	7.46466361347361e-07	0.0005135075327041456	1.8713973796721246e-06	1.1199122358154292e-06	1.1198930410254478e-06	1.1198921059131093e-06	3.731997332857304e-07	1.4933256980568956e-06	1.4956337454986439e-06	2.987226948286842e-06	3.7316958856172603e-07	6.10634250133624e-06	1.119907597246351e-06	3.731065437029333e-07	2.241828697415103e-06	7.464542313577275e-07	3.731992270036984e-07	2.2441856269089292e-06	5.250325822736031e-06	3.7382638071776476e-07	6.127400763376831e-06	7.469071472241293e-07	1.1198915267186819e-06	1.8728753200909378e-06	1.1198661506290406e-06	1.1198993243958502e-06	1.1208248225177482e-06	1.5052321678150233e-06	5.018122150136765e-06	1.1198782730612775e-06	3.741147593861199e-06	4.146939807127815e-06	1.1198444238489053e-06	1.1198592707558648e-06	0.9993116631504689	3.1840894025946766e-05	1.025220773815112e-05	7.468486580821104e-07	1.1081788128290386e-06
n152.polytomy_13	6.85079866522387e-14	2.0514535455464702e-13	4.786999804737085e-13	6.170588415244998e-13	1.367455461745711e-13	1.0482710186038648e-12	1.1800033371662055e-12	6.840517115855661e-14	1.5172437883971164e-12	2.0543258796229891e-13	4.0593954193131794e-13	1.3675019193817182e-13	1.3681921839519063e-13	0.9999999998649809	2.0514908446571816e-13	3.4232884719696194e-13	6.841459544953844e-14	1.3674058686261187e-13	1.368304350427603e-13	2.0524718154798613e-13	1.5026444933031017e-12	2.051423084488941e-13	2.0515545199588315e-13	1.2104687554304418e-12	2.0514869002944366e-13	6.843025971842527e-14	1.3680720725522046e-13	6.868449160966231e-14	1.3681670275760863e-13	2.0515127336154887e-13	5.235236758192904e-13	6.835500209447226e-14	4.796857949733458e-13	1.3674017894429976e-13	1.0250671169766017e-10	3.428087665067356e-13	2.051492303697417e-13	2.0514571420457634e-13	2.051455429076029e-13	6.836396246891122e-14	2.7355234441622726e-13	2.739751401864572e-13	5.472101203846448e-13	6.835844045858628e-14	1.1185800319531739e-12	2.0514838066130384e-13	6.834689169266832e-14	4.1066560145281404e-13	1.367379569326473e-13	6.836386972649276e-14	4.1109735159914765e-13	9.617720632728157e-13	6.847875381977223e-14	1.122437554098564e-12	1.368209235602482e-13	2.0514543680885047e-13	3.430795005247733e-13	2.051407883327528e-13	2.051468652131652e-13	2.0531640102261884e-13	2.7573341095803707e-13	9.192362259104515e-13	2.0514300896001634e-13	6.853157997880159e-13	7.596501606239486e-13	2.0513680834924992e-13	2.0513952805481143e-13	6.920462392995509e-13	5.8327203639768385e-12	1.878033349230272e-12	1.368102093256087e-13	2.0299986310837944e-13
n152.polytomy_6	1.3631566533673811e-08	4.081936554173122e-08	9.525065546912368e-08	1.2278099334799287e-07	2.720932407960812e-08	2.0858263151065241e-07	0.9999206874945935	1.3611108535835772e-08	3.018977882729159e-07	4.0876518605168567e-08	8.077294553371615e-08	2.7210248483297643e-08	2.7223983213909592e-08	4.0873817984537024e-08	4.082010771112512e-08	6.811583123365297e-08	1.3612983760256007e-08	2.7208337286764876e-08	2.722621507744993e-08	4.0839626849973594e-08	2.989928530654089e-07	4.081875943439587e-08	4.0821374708089136e-08	2.408563757732938e-07	4.0820029227074105e-08	1.361610060157578e-08	2.722159326404171e-08	1.3666687096811313e-08	2.7223482657948905e-08	4.082054325274019e-08	1.0416957449224543e-07	1.3601126007251632e-08	9.544681064165678e-08	2.7208256120088063e-08	7.303437402711002e-05	6.821132450854928e-08	4.0820136742782615e-08	4.0819437104072774e-08	4.081940301978269e-08	1.3602908922591871e-08	5.443083595904218e-08	5.451496291932348e-08	1.0888265045341523e-07	1.360181016528163e-08	2.243663021124933e-07	4.0819967669690986e-08	1.3599512217572386e-08	8.171332632663602e-08	2.720781398916057e-08	1.3602890468912097e-08	8.17992350087222e-08	1.9137126211697983e-07	1.3625749849806611e-08	2.2334012348454677e-07	2.7224322503853273e-08	4.081938190848934e-08	6.826519456020536e-08	4.0818456965073224e-08	4.08196661291971e-08	4.0853399986800286e-08	5.48648197196506e-08	1.8290757597752367e-07	4.081889882053809e-08	1.363626108122234e-07	1.5215884987734496e-07	4.081766503682407e-08	4.081820619777662e-08	1.3770181866937557e-07	1.160581701480737e-06	3.7368689117145647e-07	2.72221906093183e-08	4.03924604343649e-08
n152.polytomy_26	6.961304121310746e-08	2.0845441121752069e-07	4.864215560528526e-07	6.27012187411198e-07	1.3895129322484968e-07	1.0651799474272296e-06	1.1990371481610474e-06	6.950856727439182e-08	1.5417173899470932e-06	2.0874627778697853e-07	4.124874696134624e-07	1.3895601392602344e-07	1.3902615380068705e-07	2.0873248638487804e-07	2.084582012931864e-07	3.478507151191976e-07	6.951814358203975e-08	1.3894625391768743e-07	1.3903755137617714e-07	2.085578807110836e-07	1.5268826038042608e-06	2.0845131597715997e-07	2.0846467153354024e-07	1.2299939828432345e-06	2.0845780049453538e-07	6.953406052032502e-08	0.9998627332297958	6.979239324891926e-08	1.3902359758510946e-07	2.084604254965694e-07	5.319682711717064e-07	6.94575889681185e-08	4.874232720387578e-07	1.3894583941952947e-07	0.0001041601759843304	3.4833837567270106e-07	2.0845834955068597e-07	2.0845477666871221e-07	2.0845460260866671e-07	6.94666938761093e-08	2.779648265311664e-07	2.78394442125143e-07	5.560367852573722e-07	6.946108279408641e-08	1.1366230664431703e-06	2.0845748613619383e-07	6.944934774307858e-08	4.1728976190553564e-07	1.389435815661565e-07	6.946659963772756e-08	4.1772847631241286e-07	9.772857377649713e-07	6.958333684620504e-08	1.1405428115883702e-06	1.3902788647057313e-07	2.0845449479850933e-07	3.486134767123961e-07	2.0844977134108517e-07	2.08455946243418e-07	2.086282167167937e-07	2.8018107433646625e-07	9.340637844710989e-07	2.0845202778773861e-07	6.963701510716909e-07	7.719035476476169e-07	2.0844572715924376e-07	2.0844849073447917e-07	7.032091546097331e-07	5.926803908910122e-06	1.9083265956011706e-06	1.3901699941208587e-07	2.0627431234482206e-07
n198	2.3657897091304406e-09	7.08429472821823e-09	1.6530970225624555e-08	2.1308923653194362e-08	4.7222407447387755e-09	3.6199995203211345e-08	4.074911390957015e-08	2.362239176575353e-09	5.2395055178791835e-08	7.094213773765295e-09	1.4018330383948801e-08	4.722401177124177e-09	4.724784871196252e-09	7.093745074846311e-09	7.084423533422692e-09	1.1821659100101352e-08	2.3625646260843837e-09	4.722069484572321e-09	4.725172216244445e-09	7.087811124841826e-09	5.18908969954649e-08	7.084189536896817e-09	7.08464342365846e-09	0.9999966586398357	7.084409912335213e-09	2.363105561060646e-09	4.724370089902495e-09	2.371884963600594e-09	4.7246979985585615e-09	7.0844991226712415e-09	1.8078869125530558e-08	2.3605066857910313e-09	1.656501340675309e-08	4.722055397908968e-09	1.6166476506615522e-06	1.1838232177486314e-08	7.08442857193359e-09	7.08430714802712e-09	7.084301232620218e-09	2.360816114847022e-09	9.446596710155519e-09	9.46119713750936e-09	1.889683429334466e-08	2.360625422989929e-09	6.752942127623793e-07	7.084399228909861e-09	2.360226608882304e-09	1.4181535632374069e-08	4.721978665070101e-09	2.360812912168475e-09	1.419644528164309e-08	3.321292247822356e-08	2.364780210273483e-09	3.876119186084927e-08	4.724843755745962e-09	7.0842975687067264e-09	1.1847581448791518e-08	7.084137042650533e-09	7.0843468958639444e-09	7.090201484400761e-09	9.52191558948174e-09	3.174403029179935e-08	7.08421372768223e-09	2.3666044586496458e-08	2.623303676498711e-08	7.083999601682352e-09	7.084093521409726e-09	2.389846718877117e-08	2.0142162231943271e-07	6.485421902071855e-08	4.724473760548468e-09	7.010204365435084e-09
EPI_ISL_422697	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EPI_ISL_417999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EPI_ISL_416482	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EPI_ISL_428234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EPI_ISL_419255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EPI_ISL_413489	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
