node	country
n180.polytomy_53	Russia
n182	Italy
EPI_ISL_426289	Latvia
EPI_ISL_420139	Norway
EPI_ISL_428861	Russia
EPI_ISL_421515	Spain
EPI_ISL_417877	Slovakia
EPI_ISL_416741	Lithuania
EPI_ISL_417491	Italy
n184	United Kingdom
n181.polytomy_64	Switzerland
EPI_ISL_428386	USA
EPI_ISL_425140	Germany
EPI_ISL_425244	United Kingdom
EPI_ISL_428928	Poland
EPI_ISL_426415	India
n185	India
EPI_ISL_412964	Brazil
EPI_ISL_414016	Brazil
EPI_ISL_416031	Brazil
EPI_ISL_414015	Brazil
EPI_ISL_414045	Brazil
EPI_ISL_429695	Brazil
EPI_ISL_416742	Czech Republic
EPI_ISL_426888	Czech Republic
EPI_ISL_413555	United Kingdom
EPI_ISL_425231	United Kingdom
EPI_ISL_414949	United Kingdom
EPI_ISL_415136	United Kingdom
EPI_ISL_425778	United Kingdom
n188	United Kingdom
EPI_ISL_414586	Ireland
EPI_ISL_414587	Ireland
EPI_ISL_414585	Ireland
EPI_ISL_418440	Switzerland
EPI_ISL_418284	Switzerland
EPI_ISL_429204	Switzerland
EPI_ISL_429196	Switzerland
EPI_ISL_429214	Switzerland
EPI_ISL_428348	France
EPI_ISL_419180	France
EPI_ISL_416499	France
EPI_ISL_416750	France
EPI_ISL_416751	France
EPI_ISL_418234	France
EPI_ISL_420055	France
EPI_ISL_416752	France
EPI_ISL_420064	France
EPI_ISL_419186	France
n104	France
n105	France
EPI_ISL_420623	France
n107	France
EPI_ISL_419187	France
EPI_ISL_424647	Belgium
EPI_ISL_427387	Belgium
EPI_ISL_420431	Belgium
EPI_ISL_424650	Belgium
EPI_ISL_424655	Belgium
n106	Belgium
n109	Belgium
EPI_ISL_420328	Belgium
EPI_ISL_421205	Belgium
EPI_ISL_416470	Belgium
EPI_ISL_420316	Belgium
EPI_ISL_420070	Senegal
EPI_ISL_418215	Senegal
EPI_ISL_429255	Democratic Republic of the Congo
EPI_ISL_420853	Democratic Republic of the Congo
EPI_ISL_429254	Democratic Republic of the Congo
EPI_ISL_422614	Netherlands
EPI_ISL_413588	Netherlands
EPI_ISL_422599	Netherlands
EPI_ISL_422623	Netherlands
EPI_ISL_421652	Kuwait
EPI_ISL_422424	Kuwait
n108	Spain
n110	Spain
EPI_ISL_417972	Spain
n127	Spain
EPI_ISL_425132	Germany
EPI_ISL_425135	Germany
EPI_ISL_420901	Germany
EPI_ISL_420295	Slovenia
EPI_ISL_420294	Slovenia
EPI_ISL_428925	Poland
EPI_ISL_428929	Poland
EPI_ISL_417186	South Africa
n187	South Africa
EPI_ISL_429802	Croatia
n131	Croatia
n99	USA
n3.polytomy_68	USA
EPI_ISL_413025	USA
EPI_ISL_419556	USA
EPI_ISL_421969	United Kingdom
EPI_ISL_425457	United Kingdom
n196	United Kingdom
EPI_ISL_422177	United Kingdom
EPI_ISL_421929	United Kingdom
EPI_ISL_429257	Uruguay
EPI_ISL_417212	New Zealand
EPI_ISL_423112	United Kingdom
EPI_ISL_421909	United Kingdom
EPI_ISL_422006	United Kingdom
n208	United Kingdom
EPI_ISL_423964	United Kingdom
EPI_ISL_417950	Democratic Republic of the Congo
